,x,y,z,action,seq
0.0,,,,stop,0.0
0.00211310386658,236.0,225.0,1.0,,
0.00506997108459,236.0,225.0,1.0,,
0.0111379623413,236.0,223.0,2.0,,
0.0158619880676,236.0,223.0,2.0,,
0.0210869312286,235.0,224.0,0.0,,
0.025153875351,235.0,222.0,3.0,,
0.0310699939728,235.0,222.0,3.0,,
0.0351469516754,236.0,223.0,0.0,,
0.0410759449005,236.0,223.0,2.0,,
0.0451529026031,237.0,224.0,2.0,,
0.0510740280151,236.0,223.0,1.0,,
0.0551528930664,236.0,223.0,1.0,,
0.0610680580139,236.0,222.0,0.0,,
0.0651550292969,236.0,222.0,1.0,,
0.0710680484772,234.0,224.0,1.0,,
0.0751509666443,235.0,224.0,2.0,,
0.0810680389404,235.0,224.0,0.0,,
0.085156917572,235.0,223.0,0.0,,
0.0910770893097,235.0,224.0,1.0,,
0.0951540470123,235.0,224.0,1.0,,
0.101069927216,235.0,223.0,1.0,,
0.105155944824,235.0,223.0,2.0,,
0.111068964005,235.0,222.0,2.0,,
0.115150928497,236.0,223.0,0.0,,
0.121073007584,236.0,223.0,0.0,,
0.125151872635,236.0,222.0,1.0,,
0.131072044373,236.0,223.0,0.0,,
0.135150909424,236.0,223.0,0.0,,
0.14106798172,235.0,221.0,1.0,,
0.14515709877,235.0,221.0,1.0,,
0.151067018509,238.0,222.0,255.0,,
0.155152082443,237.0,223.0,1.0,,
0.161072015762,237.0,223.0,1.0,,
0.165153026581,236.0,224.0,0.0,,
0.171071052551,237.0,223.0,1.0,,
0.17515206337,237.0,223.0,1.0,,
0.18107008934,235.0,222.0,2.0,,
0.18515586853,235.0,222.0,2.0,,
0.191068887711,235.0,224.0,1.0,,
0.195152044296,236.0,223.0,0.0,,
0.201073884964,236.0,223.0,0.0,,
0.20515203476,236.0,221.0,255.0,,
0.211071014404,235.0,223.0,2.0,,
0.215152978897,235.0,223.0,2.0,,
0.221071004868,234.0,222.0,0.0,,
0.225156068802,234.0,222.0,0.0,,
0.231067895889,238.0,223.0,1.0,,
0.235151052475,236.0,223.0,1.0,,
0.241072893143,236.0,223.0,1.0,,
0.245152950287,236.0,223.0,1.0,,
0.251071929932,235.0,223.0,1.0,,
0.25515294075,235.0,223.0,1.0,,
0.261069059372,235.0,223.0,255.0,,
0.265156984329,235.0,223.0,255.0,,
0.271069049835,236.0,223.0,0.0,,
0.275152921677,236.0,223.0,2.0,,
0.281071901321,236.0,223.0,2.0,,
0.285151004791,236.0,223.0,0.0,,
0.291075944901,236.0,224.0,0.0,,
0.295151948929,235.0,224.0,0.0,,
0.301073074341,235.0,222.0,1.0,,
0.305155992508,235.0,222.0,1.0,,
0.311069011688,235.0,223.0,1.0,,
0.315151929855,235.0,222.0,2.0,,
0.321072101593,237.0,222.0,2.0,,
0.325151920319,236.0,222.0,2.0,,
0.331072092056,236.0,223.0,0.0,,
0.335150957108,236.0,223.0,0.0,,
