,x,y,z,action,seq
2.81315612793,237.0,219.0,2.0,,
2.82315611839,241.0,215.0,0.0,,
2.83315205574,227.0,215.0,2.0,,
2.84315109253,239.0,227.0,1.0,,
2.85315608978,240.0,220.0,255.0,,
2.86315608025,235.0,224.0,3.0,,
2.87315201759,232.0,223.0,1.0,,
2.88315105438,229.0,222.0,1.0,,
2.89316606522,234.0,221.0,1.0,,
2.90315508842,239.0,211.0,253.0,,
2.91325211525,234.0,223.0,252.0,,
2.92315602303,230.0,206.0,0.0,,
2.93315720558,238.0,235.0,2.0,,
2.94315314293,241.0,218.0,4.0,,
2.95315217972,234.0,216.0,8.0,,
2.9631562233,235.0,225.0,7.0,,
2.97315621376,228.0,229.0,2.0,,
2.98315501213,233.0,227.0,1.0,,
2.9931511879,233.0,223.0,3.0,,
3.00315022469,226.0,233.0,0.0,,
3.0079331398,,,,stop,2.0
3.01316022873,241.0,219.0,1.0,,
3.02315711975,233.0,224.0,1.0,,
3.0331530571,229.0,226.0,2.0,,
3.04315114021,240.0,222.0,1.0,,
3.05315613747,242.0,226.0,254.0,,
3.06315517426,238.0,217.0,251.0,,
3.07315206528,236.0,218.0,0.0,,
3.08315205574,235.0,221.0,2.0,,
3.09315609932,235.0,222.0,3.0,,
3.10315918922,238.0,224.0,6.0,,
3.11316108704,237.0,220.0,5.0,,
3.12315821648,237.0,219.0,255.0,,
3.13315701485,235.0,220.0,255.0,,
3.14315605164,236.0,221.0,0.0,,
3.15315508842,235.0,221.0,1.0,,
3.16315221786,237.0,222.0,1.0,,
3.17315506935,234.0,222.0,0.0,,
3.18315505981,233.0,222.0,1.0,,
3.19315218925,233.0,220.0,2.0,,
3.20316100121,234.0,221.0,3.0,,
3.21315813065,235.0,219.0,3.0,,
3.22320318222,234.0,220.0,2.0,,
3.23316717148,233.0,221.0,2.0,,
3.24315404892,235.0,221.0,0.0,,
3.25315618515,234.0,219.0,0.0,,
3.26315712929,233.0,220.0,2.0,,
3.27315807343,234.0,221.0,2.0,,
3.28315401077,235.0,221.0,3.0,,
3.29315519333,234.0,222.0,1.0,,
3.30315613747,234.0,220.0,1.0,,
3.31315112114,234.0,222.0,1.0,,
3.32316112518,233.0,223.0,2.0,,
3.33315706253,234.0,222.0,1.0,,
3.34315514565,234.0,222.0,1.0,,
3.35315108299,234.0,221.0,1.0,,
3.36315107346,234.0,220.0,2.0,,
3.37315607071,232.0,221.0,2.0,,
3.3831551075,233.0,221.0,1.0,,
