,x,y,z,action,seq
0.0,,,,stop,0.0
0.00132918357849,236.0,222.0,0.0,,
0.0114681720734,236.0,224.0,1.0,,
0.0214371681213,237.0,223.0,1.0,,
0.0314321517944,234.0,223.0,2.0,,
0.0414202213287,235.0,223.0,255.0,,
0.0514130592346,236.0,222.0,0.0,,
0.0614161491394,237.0,223.0,0.0,,
0.0714151859283,237.0,223.0,1.0,,
0.0814151763916,236.0,224.0,1.0,,
0.0914130210876,236.0,224.0,3.0,,
0.101418018341,237.0,224.0,1.0,,
0.11141705513,236.0,223.0,2.0,,
0.121415138245,237.0,224.0,1.0,,
0.131412029266,237.0,224.0,1.0,,
0.141414165497,236.0,224.0,1.0,,
0.151415109634,236.0,226.0,1.0,,
0.161415100098,236.0,223.0,1.0,,
0.171411991119,235.0,222.0,1.0,,
0.18141412735,237.0,223.0,0.0,,
0.191415071487,236.0,224.0,0.0,,
0.201415061951,236.0,224.0,0.0,,
0.211410045624,237.0,223.0,1.0,,
0.221414089203,236.0,223.0,2.0,,
0.231413125992,237.0,223.0,1.0,,
0.241415023804,236.0,223.0,0.0,,
0.251502037048,236.0,225.0,2.0,,
0.261432170868,237.0,223.0,255.0,,
0.271417140961,236.0,224.0,1.0,,
0.281414031982,235.0,223.0,0.0,,
0.291412115097,236.0,221.0,0.0,,
0.301414012909,236.0,225.0,1.0,,
0.311417102814,237.0,224.0,1.0,,
0.321411132812,235.0,224.0,1.0,,
0.33141207695,237.0,223.0,1.0,,
0.341413021088,236.0,223.0,1.0,,
0.351416110992,237.0,223.0,0.0,,
0.361416101456,237.0,223.0,2.0,,
0.371412038803,237.0,224.0,255.0,,
0.381414175034,238.0,224.0,0.0,,
0.391416072845,236.0,224.0,0.0,,
0.401413202286,237.0,223.0,1.0,,
0.411412000656,237.0,222.0,0.0,,
0.421415090561,236.0,223.0,2.0,,
0.431416034698,236.0,223.0,2.0,,
0.441414117813,236.0,223.0,255.0,,
0.451412200928,235.0,222.0,0.0,,
0.461410045624,236.0,222.0,1.0,,
0.471418142319,235.0,223.0,0.0,,
0.481425046921,236.0,223.0,2.0,,
0.491413116455,237.0,224.0,1.0,,
0.501415014267,237.0,223.0,0.0,,
0.511416196823,235.0,224.0,1.0,,
0.521414041519,237.0,225.0,0.0,,
0.531414031982,235.0,223.0,1.0,,
0.541414022446,236.0,224.0,1.0,,
0.551415205002,236.0,224.0,1.0,,
0.561415195465,236.0,223.0,1.0,,
0.571421146393,236.0,223.0,1.0,,
0.581416130066,236.0,225.0,1.0,,
0.591416120529,235.0,224.0,1.0,,
0.601414203644,236.0,223.0,2.0,,
0.61141204834,236.0,222.0,0.0,,
0.62141418457,236.0,224.0,1.0,,
0.631414175034,236.0,223.0,0.0,,
0.641416072845,236.0,224.0,1.0,,
0.651413202286,236.0,224.0,1.0,,
0.661415100098,237.0,223.0,0.0,,
0.671415090561,235.0,222.0,2.0,,
0.681415081024,237.0,223.0,1.0,,
0.691411018372,236.0,223.0,0.0,,
0.701414108276,238.0,223.0,1.0,,
0.71141409874,236.0,224.0,1.0,,
0.721417188644,236.0,224.0,255.0,,
0.731409072876,237.0,223.0,0.0,,
0.741416215897,236.0,222.0,2.0,,
0.751477003098,237.0,224.0,3.0,,
0.761432170868,235.0,223.0,1.0,,
0.771414995193,236.0,224.0,2.0,,
0.781417131424,235.0,224.0,0.0,,
0.791418075562,236.0,224.0,1.0,,
0.801416158676,236.0,223.0,0.0,,
0.811411142349,236.0,225.0,0.0,,
0.821413993835,236.0,223.0,1.0,,
0.831415176392,237.0,223.0,1.0,,
0.841414213181,235.0,224.0,0.0,,
0.851411104202,236.0,223.0,255.0,,
0.861416101456,237.0,222.0,2.0,,
0.871415138245,236.0,222.0,2.0,,
0.881414175034,236.0,225.0,0.0,,
0.891413211823,237.0,223.0,0.0,,
0.90141415596,236.0,222.0,0.0,,
0.911416053772,236.0,222.0,1.0,,
0.92141699791,236.0,224.0,0.0,,
0.931416034698,236.0,225.0,1.0,,
0.941414117813,236.0,223.0,1.0,,
0.951414108276,236.0,222.0,2.0,,
0.961413145065,236.0,224.0,1.0,,
0.971412181854,236.0,223.0,0.0,,
0.981412172318,237.0,223.0,1.0,,
0.991413116455,237.0,222.0,1.0,,
1.00141406059,236.0,225.0,0.0,,
1.00593709946,,,,left,1.0
1.01141500473,236.0,222.0,1.0,,
1.02141404152,235.0,222.0,255.0,,
1.03141403198,236.0,218.0,3.0,,
1.04141402245,237.0,220.0,2.0,,
1.05141115189,228.0,230.0,254.0,,
1.06141400337,233.0,233.0,6.0,,
1.07142019272,234.0,228.0,254.0,,
1.08141708374,231.0,227.0,8.0,,
1.09141016006,236.0,213.0,247.0,,
1.10141420364,230.0,209.0,247.0,,
1.11141610146,229.0,223.0,10.0,,
1.12141418457,234.0,227.0,0.0,,
1.13141107559,233.0,226.0,6.0,,
1.14141321182,232.0,217.0,4.0,,
1.15141510963,232.0,224.0,9.0,,
1.16141414642,,194.0,3.0,,
1.17141318321,230.0,235.0,7.0,,
1.18141412735,236.0,195.0,254.0,,
1.19141411781,246.0,229.0,0.0,,
1.20141410828,228.0,228.0,25.0,,
1.21141314507,242.0,222.0,236.0,,
1.2214140892,222.0,234.0,22.0,,
1.23141503334,248.0,216.0,239.0,,
1.24141407013,239.0,232.0,1.0,,
1.25149011612,242.0,217.0,235.0,,
1.26142907143,218.0,235.0,22.0,,
1.27141809464,224.0,212.0,19.0,,
1.28141713142,246.0,224.0,221.0,,
1.2914121151,240.0,224.0,253.0,,
1.301415205,241.0,216.0,254.0,,
1.31141519547,232.0,216.0,21.0,,
1.32141399384,241.0,208.0,251.0,,
1.33141112328,243.0,217.0,249.0,,
1.34141421318,221.0,220.0,7.0,,
1.35141706467,216.0,231.0,17.0,,
1.36141514778,221.0,237.0,7.0,,
1.3714120388,248.0,219.0,232.0,,
1.38141322136,246.0,211.0,13.0,,
1.39141511917,236.0,209.0,240.0,,
1.40141415596,230.0,230.0,39.0,,
1.41141200066,251.0,223.0,219.0,,
1.42141509056,225.0,217.0,1.0,,
1.43141508102,230.0,208.0,3.0,,
1.44141411781,227.0,231.0,39.0,,
1.45141220093,5.0,213.0,217.0,,
1.46141505241,228.0,227.0,254.0,,
1.4714140892,224.0,223.0,24.0,,
1.48141813278,249.0,216.0,215.0,,
1.49141311646,233.0,226.0,0.0,,
1.50141501427,228.0,216.0,11.0,,
1.51141405106,223.0,234.0,20.0,,
1.52141499519,236.0,220.0,22.0,,
1.53141212463,250.0,221.0,2.0,,
1.54141306877,3.0,226.0,2.0,,
1.55141401291,234.0,218.0,33.0,,
1.56141519547,235.0,227.0,42.0,,
1.57141709328,15.0,213.0,191.0,,
1.58141517639,233.0,232.0,18.0,,
1.59141421318,240.0,230.0,38.0,,
1.60141015053,0.0,223.0,225.0,,
1.61141109467,239.0,227.0,233.0,,
1.62141418457,213.0,229.0,30.0,,
1.63141512871,245.0,229.0,4.0,,
1.64141511917,252.0,219.0,203.0,,
1.65141820908,221.0,232.0,19.0,,
1.66141200066,220.0,222.0,255.0,,
1.67141509056,250.0,221.0,209.0,,
1.68141412735,219.0,227.0,15.0,,
1.69141221046,216.0,224.0,28.0,,
1.70140910149,246.0,223.0,249.0,,
1.71140909195,232.0,207.0,239.0,,
1.72141098976,214.0,217.0,12.0,,
1.73141121864,224.0,224.0,18.0,,
1.74141812325,244.0,222.0,12.0,,
1.75147819519,228.0,207.0,226.0,,
1.7614300251,222.0,220.0,243.0,,
1.77141404152,227.0,230.0,10.0,,
1.78142619133,241.0,222.0,40.0,,
1.79141902924,221.0,229.0,252.0,,
1.801415205,225.0,239.0,21.0,,
1.8114130497,236.0,225.0,18.0,,
1.82141399384,255.0,202.0,244.0,,
1.83141422272,245.0,242.0,232.0,,
1.84141421318,241.0,222.0,57.0,,
1.85141205788,255.0,206.0,233.0,,
1.86141610146,221.0,220.0,245.0,,
1.87141418457,243.0,221.0,3.0,,
1.88141512871,245.0,211.0,4.0,,
1.89141201973,222.0,226.0,11.0,,
1.90141415596,236.0,237.0,1.0,,
1.91141605377,3.0,224.0,7.0,,
1.92141413689,214.0,240.0,34.0,,
1.93142104149,236.0,229.0,11.0,,
1.94141602516,1.0,226.0,205.0,,
1.95141506195,239.0,226.0,29.0,,
1.96141505241,238.0,221.0,6.0,,
1.97141218185,252.0,222.0,219.0,,
1.98141217232,246.0,229.0,3.0,,
1.9914150238,219.0,221.0,12.0,,
2.00141620636,244.0,239.0,241.0,,
2.01141119003,250.0,232.0,231.0,,
2.02141618729,240.0,231.0,14.0,,
2.03141403198,206.0,223.0,28.0,,
2.04141521454,0.0,215.0,197.0,,
2.05141115189,233.0,218.0,247.0,,
2.0614130497,208.0,221.0,43.0,,
2.0714161396,226.0,222.0,38.0,,
2.08141517639,241.0,233.0,245.0,,
2.09141111374,216.0,232.0,22.0,,
2.10141420364,219.0,217.0,31.0,,
2.11141419411,224.0,232.0,27.0,,
2.12141418457,226.0,238.0,13.0,,
2.13141107559,216.0,213.0,42.0,,
2.14141511917,222.0,229.0,43.0,,
2.15141701698,4.0,211.0,190.0,,
2.1614151001,227.0,224.0,,,
2.17141604424,225.0,223.0,38.0,,
2.18141412735,242.0,225.0,34.0,,
2.19141411781,17.0,210.0,166.0,,
2.20141506195,219.0,219.0,29.0,,
2.21141409874,214.0,245.0,49.0,,
2.22141313553,7.0,208.0,197.0,,
2.23141407967,244.0,222.0,232.0,,
2.24141407013,221.0,223.0,50.0,,
2.25149512291,1.0,211.0,233.0,,
2.26142811775,251.0,208.0,203.0,,
2.27141714096,219.0,241.0,22.0,,
2.28141713142,226.0,219.0,7.0,,
2.29141306877,242.0,218.0,200.0,,
2.30141401291,216.0,236.0,3.0,,
2.31141614914,217.0,239.0,46.0,,
2.32141518593,247.0,217.0,227.0,,
2.33141207695,231.0,224.0,248.0,,
2.34141302109,219.0,239.0,32.0,,
2.35141801834,240.0,234.0,9.0,,
2.36141610146,2.0,214.0,15.0,,
2.3714120388,225.0,224.0,4.0,,
2.38141512871,235.0,225.0,253.0,,
2.39141607285,237.0,220.0,255.0,,
2.40141606331,231.0,224.0,9.0,,
2.41141200066,223.0,229.0,251.0,,
2.42141604424,246.0,208.0,10.0,,
2.4314160347,237.0,213.0,19.0,,
2.44141507149,235.0,228.0,252.0,,
2.4514131546,227.0,236.0,22.0,,
2.46141719818,243.0,214.0,12.0,,
2.47141504288,227.0,229.0,247.0,,
2.48142409325,222.0,215.0,63.0,,
2.4914162159,253.0,219.0,247.0,,
2.50141406059,230.0,228.0,6.0,,
2.51141619682,219.0,230.0,20.0,,
2.52141213417,244.0,224.0,246.0,,
2.53141307831,225.0,227.0,1.0,,
2.54141616821,224.0,229.0,27.0,,
2.55141615868,233.0,215.0,25.0,,
2.56141614914,7.0,215.0,215.0,,
2.57141709328,221.0,220.0,23.0,,
2.58141422272,224.0,224.0,37.0,,
2.59142017365,4.0,208.0,212.0,,
2.60141706467,234.0,229.0,246.0,,
2.61141300201,226.0,223.0,13.0,,
2.62141418457,1.0,232.0,233.0,,
2.63141512871,239.0,225.0,247.0,,
2.64141511917,232.0,223.0,12.0,,
2.65141201019,224.0,226.0,19.0,,
2.66141414642,6.0,224.0,194.0,,
2.67141413689,228.0,234.0,15.0,,
2.6814160347,223.0,214.0,41.0,,
2.69141101837,231.0,225.0,193.0,,
2.70141410828,237.0,234.0,10.0,,
2.71153903008,227.0,213.0,26.0,,
2.7214140892,213.0,223.0,15.0,,
2.73141217232,3.0,223.0,213.0,,
2.7414162159,223.0,234.0,40.0,,
2.75148415565,221.0,227.0,15.0,,
2.76143407822,247.0,232.0,232.0,,
2.77141904831,0.0,226.0,226.0,,
2.78141999245,227.0,214.0,23.0,,
2.79142022133,,227.0,3.0,,
2.80142211914,255.0,241.0,199.0,,
2.81141400337,233.0,227.0,17.0,,
2.8214161396,233.0,213.0,2.0,,
2.83141303062,4.0,217.0,208.0,,
2.84141516685,227.0,225.0,1.0,,
2.85144209862,217.0,239.0,30.0,,
2.8614192009,244.0,214.0,,,
2.87142205238,245.0,220.0,17.0,,
2.88141202927,227.0,218.0,3.0,,
2.89141321182,220.0,226.0,19.0,,
2.90141820908,234.0,232.0,25.0,,
2.91141819954,19.0,201.0,166.0,,
2.92141318321,208.0,228.0,10.0,,
2.93143820763,228.0,224.0,43.0,,
2.94141507149,243.0,229.0,225.0,,
2.95141601562,227.0,218.0,23.0,,
2.96141719818,232.0,216.0,27.0,,
2.9714140892,248.0,232.0,5.0,,
2.98141503334,3.0,224.0,255.0,,
2.9914162159,227.0,229.0,49.0,,
