,x,y,z,action,seq
0.0,,,,stop,0.0
0.00094199180603,235.0,221.0,0.0,,
0.0110700130463,234.0,222.0,1.0,,
0.0210490226746,234.0,222.0,0.0,,
0.0310468673706,235.0,222.0,2.0,,
0.0410439968109,235.0,221.0,1.0,,
0.0510320663452,234.0,222.0,2.0,,
0.0610320568085,235.0,220.0,1.0,,
0.0710270404816,234.0,221.0,2.0,,
0.0810298919678,235.0,223.0,1.0,,
0.0910329818726,234.0,221.0,1.0,,
0.101032972336,234.0,221.0,2.0,,
0.111041069031,235.0,221.0,0.0,,
0.121031045914,235.0,224.0,2.0,,
0.13102889061,236.0,222.0,0.0,,
0.141031980515,234.0,221.0,255.0,,
0.151026010513,235.0,221.0,1.0,,
0.161028862,236.0,221.0,255.0,,
0.171030044556,236.0,221.0,1.0,,
0.181031942368,235.0,224.0,1.0,,
0.191025972366,236.0,222.0,1.0,,
0.201029062271,235.0,220.0,1.0,,
0.211030006409,235.0,221.0,0.0,,
0.221025943756,236.0,222.0,1.0,,
0.231039047241,235.0,221.0,1.0,,
0.241031885147,235.0,221.0,1.0,,
0.251029968262,235.0,222.0,255.0,,
0.261031866074,235.0,221.0,255.0,,
0.271026849747,236.0,221.0,1.0,,
0.281028985977,235.0,223.0,255.0,,
0.29102897644,236.0,223.0,0.0,,
0.301030874252,235.0,221.0,1.0,,
0.311029911041,237.0,222.0,2.0,,
0.321030855179,235.0,222.0,255.0,,
0.331029891968,235.0,222.0,0.0,,
0.341032028198,234.0,222.0,2.0,,
0.351024866104,235.0,222.0,2.0,,
0.36102604866,235.0,223.0,1.0,,
0.371079921722,235.0,220.0,255.0,,
0.381046056747,237.0,221.0,3.0,,
0.391027927399,237.0,222.0,2.0,,
0.401030063629,234.0,222.0,1.0,,
0.411031007767,236.0,222.0,0.0,,
0.42103099823,236.0,222.0,0.0,,
0.431026935577,236.0,222.0,255.0,,
0.441037893295,235.0,222.0,0.0,,
0.451027870178,233.0,222.0,1.0,,
0.461031913757,235.0,223.0,0.0,,
0.47102689743,235.0,220.0,1.0,,
0.48103094101,235.0,222.0,2.0,,
0.491029024124,236.0,221.0,255.0,,
0.50103187561,235.0,222.0,2.0,,
0.511026859283,235.0,221.0,1.0,,
0.521029949188,234.0,222.0,1.0,,
0.531028032303,235.0,221.0,2.0,,
0.541029930115,234.0,221.0,0.0,,
0.551024913788,236.0,220.0,1.0,,
0.561030864716,235.0,221.0,2.0,,
0.57102894783,237.0,221.0,1.0,,
0.581029891968,234.0,222.0,0.0,,
0.591031074524,235.0,221.0,0.0,,
0.601031064987,235.0,222.0,0.0,,
0.611027956009,235.0,223.0,1.0,,
0.621032953262,237.0,222.0,2.0,,
0.631026983261,234.0,221.0,2.0,,
0.641034841537,235.0,222.0,1.0,,
0.651028871536,236.0,221.0,1.0,,
0.661031007767,234.0,221.0,2.0,,
0.671040058136,235.0,222.0,0.0,,
0.681035041809,234.0,222.0,2.0,,
0.691029071808,234.0,222.0,0.0,,
0.70104598999,235.0,221.0,2.0,,
0.711027860641,235.0,222.0,0.0,,
0.721030950546,234.0,223.0,3.0,,
0.731029987335,236.0,221.0,3.0,,
0.741029977798,235.0,222.0,0.0,,
0.751024961472,234.0,222.0,1.0,,
0.761030912399,234.0,221.0,1.0,,
0.771029949188,237.0,222.0,0.0,,
0.781030893326,235.0,222.0,255.0,,
0.791024923325,237.0,222.0,255.0,,
0.801028013229,235.0,221.0,1.0,,
0.811028957367,235.0,221.0,1.0,,
0.821030855179,237.0,221.0,0.0,,
0.831027030945,235.0,222.0,0.0,,
0.841034889221,235.0,222.0,2.0,,
0.851032018661,235.0,221.0,1.0,,
0.861029863358,236.0,222.0,0.0,,
0.871074914932,236.0,221.0,255.0,,
0.881049871445,234.0,221.0,255.0,,
0.891036987305,235.0,220.0,1.0,,
0.901032924652,234.0,223.0,0.0,,
0.911027908325,233.0,222.0,2.0,,
0.921030044556,235.0,222.0,1.0,,
0.931030988693,235.0,221.0,1.0,,
0.941030979156,236.0,221.0,2.0,,
0.95102596283,235.0,222.0,0.0,,
0.961030006409,233.0,221.0,2.0,,
0.971030950546,234.0,222.0,1.0,,
0.981031894684,237.0,221.0,1.0,,
0.991024971008,235.0,222.0,255.0,,
1.00102901459,235.0,222.0,1.0,,
1.00454592705,,,,left,1.0
1.01103496552,235.0,221.0,0.0,,
1.02103304863,235.0,221.0,1.0,,
1.03102588654,233.0,222.0,0.0,,
1.04102993011,229.0,221.0,9.0,,
1.05103588104,223.0,226.0,4.0,,
1.06103205681,232.0,221.0,251.0,,
1.07102894783,227.0,225.0,254.0,,
1.08104705811,238.0,225.0,0.0,,
1.09103894234,230.0,233.0,0.0,,
1.10103607178,224.0,217.0,0.0,,
1.11102604866,243.0,246.0,253.0,,
1.12102985382,232.0,240.0,255.0,,
1.13102889061,224.0,230.0,254.0,,
1.14103007317,234.0,218.0,,,
1.15102887154,229.0,227.0,9.0,,
1.161028862,249.0,234.0,11.0,,
1.17102885246,238.0,225.0,252.0,,
1.18102884293,236.0,230.0,249.0,,
1.19102501869,236.0,233.0,249.0,,
1.2010269165,236.0,225.0,253.0,,
1.21102786064,227.0,218.0,5.0,,
1.22110295296,242.0,209.0,13.0,,
1.23103189468,255.0,228.0,7.0,,
1.24102902412,247.0,240.0,2.0,,
1.25103187561,236.0,191.0,249.0,,
1.26103305817,244.0,,4.0,,
1.27102899551,253.0,244.0,5.0,,
1.28102898598,241.0,240.0,10.0,,
1.29102897644,245.0,251.0,252.0,,
1.30103087425,221.0,245.0,0.0,,
1.31102490425,254.0,228.0,254.0,,
1.3210299015,3.0,223.0,5.0,,
1.33102893829,252.0,213.0,254.0,,
1.34102988243,212.0,226.0,,,
1.35102701187,238.0,212.0,7.0,,
1.36103105545,225.0,223.0,14.0,,
1.37107992172,21.0,217.0,8.0,,
1.38104701042,,232.0,247.0,,
1.39102888107,241.0,216.0,240.0,,
1.40103006363,247.0,215.0,241.0,,
1.41103005409,229.0,221.0,6.0,,
1.42103004456,228.0,214.0,11.0,,
1.43102502823,235.0,217.0,15.0,,
1.44103097916,245.0,228.0,15.0,,
1.45103001595,246.0,231.0,249.0,,
1.46103787422,236.0,216.0,235.0,,
1.4710290432,230.0,239.0,245.0,,
1.48102998734,223.0,226.0,251.0,,
1.49103188515,233.0,218.0,8.0,,
1.50103092194,234.0,215.0,255.0,,
1.51102495193,238.0,213.0,5.0,,
1.52102994919,240.0,236.0,11.0,,
1.53102898598,240.0,232.0,254.0,,
1.54102993011,239.0,224.0,1.0,,
1.55102586746,229.0,225.0,255.0,,
1.56102895737,232.0,208.0,3.0,,
1.5710299015,233.0,220.0,6.0,,
1.58103084564,230.0,216.0,253.0,,
1.59103298187,233.0,223.0,248.0,,
1.60102987289,234.0,219.0,252.0,,
1.61102986336,233.0,226.0,4.0,,
1.62103104591,234.0,225.0,7.0,,
1.63102602959,234.0,224.0,6.0,,
1.6410279274,244.0,233.0,2.0,,
1.65102601051,245.0,223.0,249.0,,
1.66103291512,228.0,220.0,251.0,,
1.67103791237,235.0,217.0,255.0,,
1.68103384972,230.0,220.0,3.0,,
1.69102501869,232.0,218.0,9.0,,
1.70103287697,240.0,228.0,1.0,,
1.71102499962,244.0,224.0,255.0,,
1.7210278511,236.0,220.0,0.0,,
1.73102593422,237.0,223.0,2.0,,
1.74102592468,238.0,208.0,243.0,,
1.75102591515,216.0,198.0,244.0,,
1.7610309124,218.0,210.0,5.0,,
1.77102804184,229.0,213.0,13.0,,
1.78103089333,,224.0,21.0,,
1.79102897644,253.0,244.0,251.0,,
1.8010289669,250.0,246.0,233.0,,
1.81102991104,241.0,236.0,238.0,,
1.82103085518,238.0,220.0,254.0,,
1.83102703094,223.0,198.0,251.0,,
1.84102988243,216.0,203.0,3.0,,
1.85103106499,213.0,205.0,8.0,,
1.86103391647,212.0,213.0,27.0,,
1.87107491493,245.0,229.0,23.0,,
1.88105607033,8.0,236.0,8.0,,
1.89103198051,17.0,244.0,242.0,,
1.90103197098,254.0,247.0,234.0,,
1.911028862,224.0,223.0,243.0,,
1.92102885246,228.0,205.0,250.0,,
1.93102884293,218.0,204.0,8.0,,
1.94103193283,219.0,204.0,15.0,,
1.95102500916,229.0,206.0,7.0,,
1.96102905273,236.0,223.0,12.0,,
1.97102999687,254.0,239.0,6.0,,
1.98103189468,250.0,228.0,255.0,,
1.99102592468,251.0,229.0,248.0,,
2.00102901459,231.0,228.0,245.0,,
2.01102995872,228.0,212.0,247.0,,
2.02103495598,221.0,207.0,253.0,,
2.03102684021,217.0,211.0,15.0,,
2.04102993011,222.0,216.0,21.0,,
2.0510289669,236.0,226.0,21.0,,
2.06103992462,254.0,220.0,12.0,,
2.07103300095,255.0,236.0,239.0,,
2.08103489876,239.0,231.0,243.0,,
2.09103703499,240.0,237.0,244.0,,
2.10102987289,239.0,221.0,251.0,,
2.11102604866,226.0,215.0,10.0,,
2.12102985382,228.0,210.0,8.0,,
2.13102698326,236.0,216.0,4.0,,
2.14103102684,233.0,210.0,4.0,,
2.15102505684,243.0,227.0,0.0,,
2.161028862,225.0,220.0,253.0,,
2.17102789879,235.0,213.0,5.0,,
2.18103098869,243.0,220.0,3.0,,
2.19102597237,246.0,223.0,2.0,,
2.20102787018,243.0,238.0,2.0,,
2.21102905273,236.0,230.0,248.0,,
2.22103404999,234.0,220.0,,,
2.23103189468,233.0,218.0,1.0,,
2.2410299778,232.0,219.0,5.0,,
2.25102901459,233.0,217.0,3.0,,
2.26102995872,233.0,218.0,254.0,,
2.2710249424,230.0,209.0,0.0,,
2.28103303909,222.0,228.0,18.0,,
2.29103088379,238.0,232.0,20.0,,
2.30103087425,251.0,235.0,7.0,,
2.31102585793,238.0,247.0,243.0,,
2.3210299015,229.0,233.0,248.0,,
2.33102893829,236.0,220.0,242.0,,
2.3410320282,230.0,226.0,250.0,,
2.35102701187,228.0,213.0,2.0,,
2.36103105545,212.0,207.0,15.0,,
2.37107396126,237.0,231.0,14.0,,
2.38104486465,248.0,213.0,4.0,,
2.3910279274,251.0,216.0,4.0,,
2.40103006363,228.0,240.0,3.0,,
2.41103100777,252.0,237.0,249.0,,
2.4210319519,232.0,235.0,243.0,,
2.4310259819,241.0,228.0,240.0,,
2.44102907181,217.0,207.0,248.0,,
2.45103001595,216.0,204.0,11.0,,
2.46103096008,216.0,224.0,20.0,,
2.47102594376,211.0,213.0,15.0,,
2.48103904724,246.0,222.0,6.0,,
2.49103093147,251.0,226.0,2.0,,
2.50103092194,253.0,235.0,248.0,,
2.51102590561,233.0,225.0,244.0,,
2.52103090286,235.0,214.0,245.0,,
2.53102898598,215.0,204.0,255.0,,
2.54103088379,221.0,200.0,2.0,,
2.55102491379,226.0,231.0,8.0,,
2.56102895737,229.0,204.0,14.0,,
2.57102799416,236.0,222.0,27.0,,
2.58102989197,241.0,230.0,25.0,,
2.59106492996,4.0,239.0,252.0,,
2.60103702545,4.0,233.0,229.0,,
2.61103391647,223.0,223.0,249.0,,
2.62103295326,240.0,211.0,255.0,,
2.63102602959,226.0,233.0,1.0,,
2.64102888107,225.0,205.0,249.0,,
2.65102696419,221.0,205.0,7.0,,
2.66103506088,218.0,205.0,26.0,,
2.67104005814,230.0,223.0,27.0,,
2.68103790283,226.0,243.0,250.0,,
2.69103384018,12.0,208.0,248.0,,
2.70103096962,247.0,241.0,242.0,,
2.71102786064,250.0,236.0,241.0,,
2.72103095055,233.0,219.0,0.0,,
2.73102998734,218.0,226.0,8.0,,
2.74103093147,220.0,215.0,19.0,,
2.75102806091,219.0,206.0,16.0,,
2.76102900505,230.0,205.0,255.0,,
2.77102994919,222.0,223.0,253.0,,
2.78103303909,225.0,210.0,9.0,,
2.79102492332,245.0,230.0,17.0,,
2.80103087425,233.0,242.0,23.0,,
2.81102991104,16.0,231.0,237.0,,
2.82103204727,2.0,231.0,232.0,,
2.83102583885,6.0,228.0,247.0,,
2.84102702141,228.0,237.0,3.0,,
2.85103106499,220.0,231.0,254.0,,
2.86103105545,233.0,,3.0,,
2.87107491493,210.0,209.0,6.0,,
2.88106203079,219.0,205.0,7.0,,
2.89103603363,229.0,212.0,10.0,,
2.90103697777,240.0,220.0,16.0,,
2.91102695465,1.0,218.0,21.0,,
2.92103099823,,236.0,22.0,,
2.93103194237,36.0,228.0,239.0,,
2.94103384018,248.0,232.0,216.0,,
2.9510269165,240.0,228.0,219.0,,
2.96102905273,228.0,236.0,237.0,,
2.97103095055,236.0,204.0,1.0,,
2.98103094101,243.0,187.0,2.0,,
2.99102592468,248.0,200.0,,,
3.00103092194,233.0,213.0,32.0,,
3.00667285919,,,,stop,2.0
3.01103305817,223.0,239.0,40.0,,
3.02103185654,243.0,233.0,14.0,,
3.03102493286,254.0,227.0,246.0,,
3.04102993011,229.0,242.0,216.0,,
3.05103206635,234.0,247.0,231.0,,
3.06103205681,245.0,231.0,249.0,,
3.07102704048,232.0,223.0,8.0,,
3.08102989197,235.0,218.0,15.0,,
3.09102988243,228.0,212.0,10.0,,
3.1010389328,235.0,214.0,9.0,,
3.11102700233,245.0,222.0,8.0,,
3.12103390694,248.0,226.0,3.0,,
3.13103103638,244.0,227.0,243.0,,
3.14103198051,235.0,225.0,248.0,,
3.15102696419,235.0,224.0,1.0,,
3.161028862,234.0,221.0,6.0,,
3.17102885246,234.0,221.0,3.0,,
3.18103098869,239.0,222.0,3.0,,
3.19102597237,238.0,223.0,0.0,,
3.20102906227,237.0,222.0,254.0,,
3.21102786064,235.0,221.0,0.0,,
3.22102999687,234.0,223.0,1.0,,
3.23102784157,236.0,222.0,0.0,,
3.24102902412,236.0,223.0,2.0,,
3.25102996826,235.0,220.0,1.0,,
3.2610309124,238.0,221.0,255.0,,
3.2710249424,237.0,223.0,2.0,,
3.28102898598,236.0,223.0,0.0,,
3.29102897644,235.0,222.0,0.0,,
3.30103707314,234.0,223.0,1.0,,
3.31102705002,235.0,221.0,255.0,,
3.32102894783,236.0,222.0,0.0,,
3.33102989197,234.0,222.0,255.0,,
3.34102892876,235.0,223.0,255.0,,
3.3510260582,235.0,222.0,1.0,,
3.36102986336,235.0,222.0,2.0,,
3.37107205391,236.0,221.0,255.0,,
3.38104295731,234.0,222.0,3.0,,
3.3910369873,234.0,224.0,0.0,,
3.40103006363,236.0,223.0,0.0,,
3.41103005409,238.0,221.0,0.0,,
3.4210319519,236.0,222.0,0.0,,
3.43103504181,237.0,222.0,3.0,,
3.44102907181,235.0,223.0,0.0,,
3.45102906227,235.0,221.0,0.0,,
3.46103096008,236.0,223.0,2.0,,
3.47104001045,237.0,222.0,1.0,,
3.48102903366,235.0,224.0,255.0,,
3.4910299778,235.0,222.0,255.0,,
3.50103092194,234.0,223.0,1.0,,
3.51105093956,235.0,223.0,1.0,,
3.52103304863,234.0,222.0,2.0,,
3.53102993965,235.0,222.0,0.0,,
3.54103088379,236.0,222.0,1.0,,
3.55104184151,236.0,223.0,1.0,,
3.56103086472,236.0,222.0,1.0,,
3.57102894783,235.0,223.0,255.0,,
3.58103203773,237.0,222.0,2.0,,
3.59104895592,237.0,222.0,2.0,,
3.60103392601,236.0,223.0,2.0,,
3.61103105545,236.0,221.0,1.0,,
3.62103199959,236.0,221.0,0.0,,
3.63103890419,236.0,222.0,0.0,,
3.64103007317,235.0,221.0,2.0,,
3.65102887154,236.0,222.0,2.0,,
3.66103196144,237.0,223.0,255.0,,
3.67104291916,234.0,222.0,2.0,,
3.68103504181,235.0,223.0,2.0,,
3.69102692604,236.0,222.0,1.0,,
3.70103096962,235.0,222.0,0.0,,
3.71104884148,236.0,223.0,255.0,,
3.72103095055,234.0,222.0,1.0,,
3.73102998734,236.0,221.0,255.0,,
3.74103093147,237.0,222.0,1.0,,
3.75103998184,235.0,222.0,1.0,,
3.76102995872,235.0,223.0,2.0,,
3.77102804184,236.0,222.0,255.0,,
3.78102993965,235.0,222.0,255.0,,
3.7910399437,236.0,223.0,0.0,,
3.80103087425,235.0,223.0,1.0,,
3.81102991104,236.0,221.0,0.0,,
3.82103204727,236.0,221.0,254.0,,
3.83104085922,234.0,223.0,1.0,,
3.84103488922,236.0,222.0,1.0,,
3.85102987289,236.0,220.0,2.0,,
3.86103105545,235.0,223.0,0.0,,
3.87108898163,236.0,223.0,255.0,,
3.88105607033,235.0,222.0,1.0,,
3.89103293419,235.0,222.0,3.0,,
3.90103197098,236.0,221.0,255.0,,
3.91102695465,237.0,223.0,1.0,,
3.92102885246,236.0,222.0,1.0,,
3.93103003502,235.0,222.0,255.0,,
3.94103288651,237.0,222.0,1.0,,
3.95102596283,235.0,223.0,0.0,,
3.96102905273,236.0,222.0,0.0,,
3.9710290432,235.0,220.0,2.0,,
3.98103094101,235.0,223.0,0.0,,
3.99102497101,236.0,222.0,0.0,,
4.00102806091,235.0,222.0,1.0,,
4.00781798363,,,,right,3.0
4.0110309124,236.0,222.0,0.0,,
4.02103304863,237.0,223.0,1.0,,
4.03102684021,239.0,224.0,1.0,,
4.04102993011,236.0,222.0,1.0,,
4.05103087425,237.0,221.0,3.0,,
4.06103396416,248.0,222.0,254.0,,
4.07102704048,246.0,218.0,254.0,,
4.08102583885,243.0,225.0,6.0,,
